iteration,train_rmse,val_rmse
303,0.7171790320078902,1.1234449590570077
304,0.7161582872657201,1.1232916592075923
305,0.714875725016959,1.1228550289686516
306,0.7139606792799067,1.1226726025982023
307,0.712909158977985,1.1224866293897084
308,0.7119945560724946,1.1224511778743058
309,0.7109698397989942,1.1222948227688458
310,0.7097752091294358,1.1220903586751874
311,0.7087989851710228,1.1220859830135557
312,0.7076174046633632,1.1217959421339758
313,0.7065017012723349,1.121482385205619
314,0.7055395441099287,1.1212525179577062
315,0.7045940186575796,1.1209506383337735
316,0.7035640597680516,1.1206774203366492
317,0.7026806928613514,1.1204383381016014
318,0.7017430074910729,1.1202391664954434
319,0.7007482602657236,1.1198351991146926
320,0.6998774036403429,1.1195856109848894
321,0.6988872432917084,1.1194402874733722
322,0.6977538322714808,1.1192125949586194
323,0.6965565055717134,1.1188161276166966
324,0.6957180654119332,1.1186409693723087
325,0.6947322226539279,1.1185268923156197
326,0.6936480465557633,1.1183165784921845
327,0.6927024985203946,1.1181015865739055
328,0.6918112681492751,1.1179793145079284
329,0.6909204033147955,1.1176906444797394
330,0.6900149608291912,1.1174760937463049
331,0.6889622109190627,1.1172659422531555
332,0.6881120620101677,1.1170683443757303
333,0.687105469509146,1.116646053750923
334,0.6860740044106197,1.1166313900181741
335,0.6852499210282951,1.1165588512896623
336,0.6842895146748195,1.1162838626185974
337,0.6831300596075006,1.116076408659683
338,0.682206724869728,1.1159341980281752
339,0.681323191605427,1.1157699032588262
340,0.6803091708278091,1.1155459658065479
341,0.6793935237988605,1.115544630054389
342,0.6782758827402564,1.115199724074463
343,0.6773789905112859,1.114936020325142
344,0.6762202516152409,1.1147731577439888
345,0.6752807625945109,1.114613366213594
346,0.6745185899810671,1.1144305373226615
347,0.6736985996566269,1.1141212474752418
348,0.6726218426015598,1.113952284911162
349,0.6717660083937746,1.1136916894462623
350,0.6709176190302694,1.113610440252549
351,0.6699372096271661,1.1134383407434953
352,0.6691069797656882,1.1131566593292526
353,0.6681701627995534,1.11290129135512
354,0.6672292980698693,1.1129149761580313
355,0.6664544208011299,1.112746176736531
356,0.6655069969294188,1.1125679534784483
357,0.6645585118265688,1.112262839267173
358,0.6638448618131715,1.1121301049285857
359,0.6629311255965571,1.1119760220024366
360,0.6618515638368636,1.1117412524928074
361,0.6608212005414245,1.1114736676335575
362,0.6598437088138337,1.111259678578761
363,0.6589343824989529,1.1110974255037585
364,0.6579825313622198,1.1109472440609656
365,0.6570297313896862,1.1107655180677893
366,0.6558661877980047,1.1106168326615984
367,0.6549096640385227,1.1103284985598256
368,0.65407315779292,1.11012882762909
369,0.6531623350193752,1.1098686435439828
370,0.6522049807777486,1.1097309843680923
371,0.6514134990754801,1.1096619877118985
372,0.6505640993349315,1.1095905426503188
373,0.6495944618890255,1.1093591024975928
374,0.6487091136109955,1.1091111912248774
375,0.6478248226483018,1.108981407489852
376,0.6469224944376165,1.1086923397397321
377,0.6461290989852179,1.1086516027275577
378,0.6453469394447174,1.108500075016125
379,0.6445086064342825,1.108461766948979
380,0.6436166685825458,1.10838403968643
381,0.6427709836522315,1.1082066548003497
382,0.6419113250288919,1.107923253157831
383,0.6409286388605705,1.1076731364245147
384,0.6400806893553407,1.1074712052591686
385,0.6392336753268871,1.1073534692248925
386,0.638402660939638,1.1071841495921777
387,0.6376262355209947,1.1071106888573292
388,0.6367639637308378,1.1068936182473954
389,0.6358074230681525,1.1065895688347918
390,0.6349308294516005,1.106459079938516
391,0.6341547488024657,1.1062932732045856
392,0.6333796967217922,1.106215211165239
393,0.6326239311348208,1.1060282371883192
394,0.6317123793513714,1.1057737816219957
395,0.630941796155674,1.105495350276755
396,0.6300138904593426,1.1053151104480845
397,0.6290784939836351,1.1051060879440258
398,0.6281270090450403,1.1047535609731673
399,0.6273648399301578,1.1046107771991185
400,0.6265167691054182,1.1045953400622897
401,0.6256249628189131,1.1044004087828685
402,0.6248266687090677,1.1042139241494338
403,0.6240277511592088,1.1040524424288716
404,0.62321944841641,1.1039535832620984
405,0.6224794139586974,1.103734073832362
406,0.6215005642869645,1.1034767970644352
407,0.6206639425842497,1.1032798448975485
408,0.6199379902566349,1.1031536296522937
409,0.6190506187727721,1.1029893033569844
410,0.618142523380318,1.1028163575717485
411,0.6172705589322574,1.10256267330832
412,0.6164476005135507,1.1024466873096492
413,0.6155306444485343,1.10231852635875
414,0.6147564349761653,1.102179536321546
415,0.6140189793762472,1.102062636009414
416,0.6132384046083169,1.1019432335745243
417,0.61260958115075,1.1018149502715744
418,0.6118260148502521,1.101602616211784
419,0.6111416486860335,1.1015570174729932
420,0.6102638296156091,1.1014177696719207
421,0.6094224664603125,1.1013148314021677
422,0.608611016745153,1.1012769847675912
423,0.607870739502805,1.1011872579484574
424,0.6071335547614781,1.1009730626857273
425,0.6064056513595635,1.100793768110014
426,0.6057656169640191,1.1007284094156704
427,0.6050002032696419,1.1006562171473393
428,0.6042513010690234,1.1005622218060818
429,0.603586431549154,1.100416664395511
430,0.6029087751966745,1.1003956995766515
431,0.6020957369406623,1.1001286257239484
432,0.6012862506436005,1.100164903133174
433,0.6004824689596987,1.1000810421981577
434,0.5997029129060621,1.0999189742032935
435,0.5990690905954611,1.099745988101673
436,0.5981916302328204,1.099598307330232
437,0.5974586856624385,1.0994369560802357
438,0.5966842886117595,1.0992455631715663
439,0.595883912987937,1.0990553899979647
440,0.5950131095916105,1.0989398470205682
441,0.5941655032575208,1.0988294568762125
442,0.5934585266763239,1.098700289223472
443,0.5926256599492967,1.0986751495469849
444,0.5920558759595169,1.0985474957470975
445,0.5914273389533506,1.0983884099191654
446,0.5906844880947957,1.0981573072273043
447,0.5900768323532665,1.098022757502842
448,0.5892753588771814,1.0978584386695378
449,0.5886015602465661,1.0976097269432166
450,0.5878316106109689,1.097448810127941
451,0.5870053711899217,1.0971456553523453
452,0.5864197839359677,1.0970726064434502
453,0.5858150055868414,1.0968550842089588
454,0.5850860822501958,1.0968807175644657
455,0.5845122546449937,1.0967447534419168
456,0.5838350681477598,1.0965922722170847
457,0.5830157257239864,1.09645420090796
458,0.582324665318952,1.0963828289672197
459,0.5814174340517849,1.0961289866413275
460,0.5807463045890146,1.096060545086393
461,0.5801874243755382,1.0960595626713538
462,0.5795465531464307,1.0959476937215942
463,0.5786886232042553,1.0958775703290706
464,0.5781084356005641,1.0957486956765479
465,0.5774840939869681,1.095741906796056
466,0.5767246231260806,1.0955845529933559
467,0.575900041610071,1.0954492549217587
468,0.5750358522418788,1.0953651352764422
469,0.574408740655437,1.095164216126549
470,0.5736376206834516,1.0950108953965316
471,0.5728956430063508,1.0949463472745944
472,0.5720943909330166,1.09477284077726
473,0.5712465173815552,1.09458109634847
474,0.5705897264512461,1.094370893201698
475,0.5699418763497778,1.0943361620377299
476,0.5692835725939754,1.0943296811537782
477,0.568633919833366,1.0942651300587305
478,0.5677838510131339,1.0941806979579913
479,0.5670439128198098,1.0939945056807712
480,0.5662021613198862,1.0938781923299106
481,0.5655343195332855,1.0937966258509366
482,0.5649917192556818,1.0938321915557323
483,0.564399240081654,1.0937952926371481
484,0.5638314042222297,1.0937493391665594
485,0.5631142123984147,1.0935825398455732
486,0.5624856666958373,1.0935611149014541
487,0.5618572543595941,1.093591004527516
488,0.5611882485263243,1.0933700940078583
489,0.5604760718578299,1.0931533347849751
490,0.5599265707383736,1.0930490196321556
491,0.559210897914845,1.0929307214769506
492,0.5585971781126684,1.0929061867832501
493,0.5579510699097867,1.0928036784645634
494,0.5573614518984642,1.0928042448336126
495,0.5566745345527874,1.0927267758887058
496,0.5559911633788526,1.092664132228706
497,0.5554170892266571,1.0925400648178762
498,0.5547685862100712,1.0924243263694615
499,0.5540083552516376,1.0921974911827899
500,0.5533275175206361,1.0921526303118265
501,0.5526493970244644,1.0919616834384023
502,0.5520251144819274,1.0920025530260575
503,0.5513627485147561,1.0918382156351012
504,0.550832243159887,1.091738342735294
505,0.5502230562926219,1.0916442592209832
506,0.5495118048099714,1.0915439325407306
507,0.5487492710316657,1.0913584109150463
508,0.5480478555395957,1.0911882703876654
509,0.547243163705879,1.0910535229650342
510,0.5466279823514842,1.0909573791387908
511,0.545981847941976,1.0907950017992023
512,0.5453310723912196,1.09073192287371
513,0.5446798932852502,1.0905707025336158
514,0.5440634804732399,1.0903208104711288
515,0.5434978068649259,1.090141464670478
516,0.5429305877310319,1.0900035968482398
517,0.5422376538172626,1.089921203309358
518,0.5417359688000987,1.0899388854807535
519,0.5409994340972282,1.0898399450887766
520,0.5403134935146209,1.0895995998777352
521,0.5396748847506754,1.0895182418205007
522,0.5389533030918086,1.0893880366943496
523,0.5383925461267635,1.0891714718774967
524,0.5377263740089233,1.089028471095304
525,0.53704597213382,1.0889228548263536
526,0.5364325207978101,1.0888325122471374
527,0.5357781020719933,1.0887525481272666
528,0.5351340521449265,1.0886269690594224
529,0.5346441586884051,1.0885239250486556
530,0.5340947516569031,1.0884369880738216
531,0.5336518306188337,1.0884010309967298
532,0.5329821474503849,1.0882560627609263
533,0.5323266018267262,1.088232197032248
534,0.5316849423679209,1.088244126440258
535,0.5309884721703209,1.0882393505436896
536,0.5304284926528582,1.0881872026171482
537,0.5297108001521716,1.0880382454252293
538,0.5290491782302326,1.08795509097509
539,0.5283810877301163,1.0877631665031644
540,0.527805166129251,1.087805255186475
541,0.5273091437746196,1.087696650366499
542,0.5265668752242731,1.0877023254971991
543,0.5259353364687156,1.087566730410936
544,0.5253053517336832,1.0874406462956292
545,0.5247634986162447,1.0873897098856173
546,0.5240941499303131,1.0873143510824743
547,0.5235509564056192,1.087191966206608
548,0.5228379978658837,1.0871242231782159
549,0.522181896091833,1.0870704686095705
550,0.5216365586480707,1.0869392179102444
551,0.5211537674473584,1.0868943823019765
552,0.5204340517899408,1.0868084115797978
553,0.5198365091272281,1.086628524692972
554,0.5191979834460547,1.0865697677541744
555,0.5187267746293485,1.0865901614589077
556,0.5181252485147043,1.0866357806110805
557,0.5175982770264919,1.0865976607664511
558,0.5169755897699037,1.086552308722293
559,0.5165002514192876,1.086594255838258
560,0.5158977373177019,1.0863711905159488
561,0.5153036752947133,1.0863617312127773
562,0.5147565426990915,1.0862679215695497
563,0.5142654085527213,1.0861735787630558
564,0.513718024263549,1.0861857591932305
565,0.5131359657792735,1.0861831677421259
566,0.5124841221143248,1.0861457944013557
567,0.5118454440754725,1.0859837109195112
568,0.5112386116747517,1.085911990019573
569,0.5107698144371868,1.0857793105237832
570,0.5101688445243469,1.0856886791126168
571,0.509593376103786,1.0856477145626604
572,0.5090096226503358,1.0855995793873345
573,0.5084236406944752,1.0854805617396293
574,0.5079690188730172,1.0854539989662042
575,0.5073777973054148,1.0853244343865955
576,0.5068404615022748,1.0852696496324117
577,0.5062815574276217,1.085215536026366
578,0.5056699140019716,1.0851302605614292
579,0.505160121665513,1.08498158811133
580,0.5046712673849308,1.085019897959699
581,0.5041976778793044,1.0850062969953391
582,0.5037049391118434,1.0850126614829378
583,0.5032358475834697,1.0850546812088149
584,0.5026485635680716,1.0850513960955586
585,0.5021245390943575,1.0849399142661253
586,0.501576111824324,1.0847796190685197
587,0.5010869050212153,1.084781483031037
588,0.5005652784568358,1.0847022248012106
589,0.49995176793029256,1.084690546196055
590,0.4993993584067793,1.08455232299556
591,0.49888120201242864,1.0845240766744477
592,0.4983116452276825,1.0844566940390725
593,0.4978574098550752,1.0843886561979605
594,0.49736598110773933,1.084277604658505
595,0.49683635341179,1.0841657708622945
596,0.49636411023146765,1.0841442748118226
597,0.4957503924395344,1.0839534268095734
598,0.4952545625507559,1.0839506739157538
599,0.4947510101385843,1.083908462696682
600,0.4942262092136922,1.083859063116907
601,0.49371599476405453,1.083874607068203
602,0.4932595917123591,1.0838612514704384
603,0.49277609192445954,1.0837576595170029
604,0.49230432579322003,1.0836993382738744
605,0.49184887158584495,1.0836402569995143
606,0.4913945287316011,1.0836320648360078
607,0.4907595950656165,1.083518327721041
608,0.49029673765395004,1.083466030607216
609,0.4897127621869337,1.0834489595790073
610,0.4891595931758973,1.083273650714687
611,0.4885718965963346,1.0832360297737746
612,0.48809928227847277,1.0832843610101182
613,0.487487875833181,1.0831615316874879
614,0.48694952960318827,1.083056408887652
615,0.4864247485204907,1.0829976483934023
616,0.4858951314129018,1.0828914204418807
617,0.4853616693591682,1.0829051754086518
618,0.48483375181402966,1.082868915227192
619,0.48437629497410917,1.0827455964346593
620,0.48385248701601624,1.0826989198377905
621,0.4831403021181635,1.0826048463300981
622,0.4826542704292051,1.0825727098210813
623,0.4822130421437666,1.0825062664756793
624,0.48176947772995315,1.0824337083442166
625,0.48129636393669095,1.0822797929494077
626,0.4808047187527923,1.0822578625138504
627,0.48027036583980526,1.0821273184315825
628,0.47986150537550115,1.082027418773744
629,0.47928866647352936,1.0819881997507041
630,0.478752036264426,1.0819754246430302
631,0.4781794146082887,1.081787936099764
632,0.4776297120190544,1.081729948052283
633,0.47714264922832694,1.0816325461127687
634,0.4765519536064878,1.0815893806774
635,0.4760716743356639,1.0816601190194581
636,0.4755765721111355,1.0815894626916462
637,0.47513845570103064,1.0815361513068253
638,0.47463320027195766,1.0814116077317315
639,0.4741964551670117,1.0813196219694439
640,0.4737545923497192,1.0812236802823723
641,0.4732964207348972,1.0811408092663783
642,0.47284652447295566,1.0811102591985038
643,0.4722032143903564,1.081023262978947
644,0.471721530449673,1.0809566799368033
645,0.47127703749706595,1.080825082406021
646,0.4707722962321006,1.0807300177734105
647,0.47028682387954157,1.0806682303486905
648,0.46984231020344597,1.0806169726961241
649,0.4692790189491846,1.080627512684192
650,0.4687728031684712,1.0805919673163202
651,0.46831668543772337,1.0805345463212095
652,0.46781752059928844,1.0804667571291593
653,0.4672752561139634,1.080379239296276
654,0.4668377434758457,1.0803473802059553
655,0.4663782694104733,1.08036860344268
656,0.46595064426705396,1.0803266868662953
657,0.4653375430954168,1.0801838682806628
658,0.46475401833802815,1.0801919672936877
659,0.46421420374084926,1.0801000512887744
660,0.46375405205001313,1.0800456996102539
661,0.4633347141939252,1.0799540352422587
662,0.46284570263516955,1.079919005419868
663,0.46231571948884886,1.0799822810458304
664,0.461906374279773,1.0799200465203178
665,0.46142449562343746,1.07989345098086
666,0.46092532603279357,1.0797642304247934
667,0.4605084501357085,1.0796936365420093
668,0.4600114659362035,1.0795795139278372
669,0.45948894280887975,1.0795314105649636
670,0.4590010981687526,1.07947941099621
671,0.45854298413855554,1.0794556406504545
672,0.45813313807580075,1.0793442539652
673,0.45762909061857493,1.0792431561404825
674,0.4572244855521194,1.0791573035641746
675,0.4567835662331949,1.079028605001478
676,0.456275850396928,1.0789269066623681
677,0.45569517985287655,1.0789067867425517
678,0.45523898477921304,1.0788679779189438
679,0.4547524658870766,1.078791702277699
680,0.454336505458508,1.0786804691590044
681,0.4538809822056655,1.0786184299629773
682,0.453404868081622,1.078558383741116
683,0.4529201930598509,1.078461004329005
684,0.4523149311283197,1.0782625533318098
685,0.4517966913124682,1.078272840559545
686,0.45135923709255193,1.0782575747359313
687,0.4509576096954334,1.0781204827357052
688,0.45053813364368717,1.078144549080327
689,0.44995709861030875,1.0781021852681694
690,0.4494975229483664,1.0780588269816331
691,0.4490843976137209,1.078038457238438
692,0.44859141299023036,1.0780033744796154
693,0.4481220510454669,1.0780256979050291
694,0.44774322441222725,1.0779873823050365
695,0.44729530792767525,1.0779515779987041
696,0.4469283004360269,1.0779618597768266
697,0.44638695446321147,1.0778940285062508
698,0.4459566227891352,1.0778912390985496
699,0.4455651513694642,1.0777689456838644
700,0.445141482575309,1.0777695730711383
701,0.44465215112405365,1.0777771289554208
702,0.4441505462084765,1.0777641190336897
703,0.44357300626388974,1.0777013572112306
704,0.44316265500727237,1.0777000958865328
705,0.44276606529097157,1.0776899988471034
706,0.44235608066430393,1.0776723713334748
707,0.4420019534054764,1.0776166041166009
708,0.4415962215750162,1.0775513932002916
709,0.4411186052364316,1.0775599721685953
710,0.44060823483819817,1.0773944366331156
